,10107,14593,84788,14542,22111,47896,13407,90319,11850,55976,21936,59408,92655,65875,92611,18163,38703,59328,14541,66093,11308,22752,76076,66181,91233,19561,26403,10104,13856,89525,13721,43449,70519,20482,14008,16851,50876,60097,89393,22592,75510,90215,92602,93002,12490,48725,15488,10145,57665,13901,17830,15579,62092,89071,87055,18143,19393,17005,24205,86580,59176,77274,77702,86783,18542,21178,61399,66157,64186,49680,13928,86111,77178,69032,89179,87447,12060,12308,19502,89626,86868,87267,27959,39642,76841,79057,73139,89006,44644,75186,40539,88352,60442,15408,62148,80100,18729,78975,90441,75825,Date
0,-1.8622458917818245,-0.55044373793068,-0.1128869051759338,,-0.673539374351019,-1.135140405018322,,-0.4151912797270184,2.5419179619111114,0.1591450938901358,-1.377289321190939,1.3244661516540361,1.9249727046014993,0.7977391220404642,,0.09379452890476242,1.8438272136279665,-1.7174715647774463,4.686674029657499,-1.82370928450075,-0.7988507514190784,-0.5084337529972278,-2.2597689543400734,-0.7666021611971084,,-1.479844057094422,-1.731754367978521,-2.5218299525272174,-0.4368101308244116,-2.4921863955445307,,-1.4785565003464418,1.2655982500235485,-0.4041423282675558,-0.7977728008385409,,-2.486317590820313,-1.0513898808055062,-2.844914753505924,1.2853007258706333,-1.0371070776044315,-3.151770456289924,,,3.934656000568345,-1.2662607473239542,,-1.651896433752969,1.6112001662560655,1.8234959192785531,2.959592632394653,-1.9224013501602921,-0.6568910638214266,-1.7241787941714364,-1.142057240579755,,-2.486976329065964,-0.36800114805832196,1.9291048204995285,-2.181438102773267,-0.3835715080073768,-2.073014562145566,-1.7536127449866803,-2.5486588701031776,4.190249295272265,0.6031995498714292,-0.03365778945271018,-0.5300825238379437,14.381972858938774,-0.13732039568005333,12.95572859305491,-4.826271968981386,-1.8328119409665806,1.9821039174057975,2.4346322113505927,0.4372255841045437,-0.7566610800615061,,-1.6384819749649888,4.764795275056861,8.170929513244085,0.04488266828153875,-1.6280917617511779,-0.04752138031889902,-2.999210949311019,1.4082166758668522,-1.5134101238076951,-1.3182118133930085,-1.3668991079771282,-2.963069769101785,-1.5897946803808694,-1.9812692517907795,2.0230060320153895,,-0.3866256733248692,-0.8823916694644511,-0.6417399162072575,-0.17693495354166508,-2.5848000503124116,4.331759850791707,2004Q4
1,-2.0936096888923657,-1.860504176249691,-2.2962605512122334,,0.8048664145589937,-0.8747082185366017,,1.6335369472814678,2.192352938315165,-0.3870909687872234,-2.6189747331666986,1.5525332639605938,1.7897344338020718,-0.17373699423534109,,-0.40784127235686846,1.722631349716556,-1.6818719315116533,3.253478708015798,-1.7972545000619038,-1.1403665077431815,-0.3199878847017079,-2.237520203816559,-0.5389505488079488,,-0.3936984238204344,-1.7953277961130398,-2.6791275176345346,-0.5920822066492644,-2.830402003769717,,-0.7346511115101368,1.0670849674611542,-0.7755666247638832,-0.4125220234412151,,-0.3747034019074196,-2.1065823496577125,-3.5978203912621085,1.2639557179344294,-0.634581579267407,-3.04685287004155,,,1.1771010957581216,-0.8835852221031454,,-1.3067826078936498,1.5901804632021546,2.4514745994973746,2.880109252550004,-2.12657613704958,-1.4351378372092471,-1.6099166740495567,-0.5120064617984019,,-1.9935401566496354,-0.20460531615145747,-1.117654086720252,-1.8067874245228317,-0.27129472864366366,-1.7522787431137745,-2.042989828885457,-2.5980530073048196,4.208028085723882,0.5083398034362976,0.1642902240266445,-0.5858884232093629,12.069590845394435,-0.47126237083688965,14.563622335667231,-4.06895441693288,-1.8166631935682278,2.233853545454455,5.195750747385835,0.3747187291508101,-1.431284429311519,,-1.1822807864757805,5.779926966064683,9.392689799167119,-0.29053199985775374,0.232906340467715,-0.21857674239565705,-2.7272355798070356,2.761730387563195,-1.4854148526316875,-1.2976633550260313,-0.8956299443984808,-2.799190837269132,-1.8447774683488611,-2.09904695615449,2.2594560224006806,,0.48297957579114725,-1.8558234251653443,-0.6859579554520926,2.2895975964135715,-2.574205812015224,0.4976721047087036,2005Q1
2,-1.869390681663547,-1.7318278423102413,-2.610990187670869,,0.8973966238127944,-1.8676805761455761,,2.286204140668868,2.8848749361434827,0.030558349016196265,-1.3329597371425783,2.453117911324653,-0.4947831111407202,0.5083834168092067,,-0.5602991943148052,2.435118220514474,-1.8185020712022009,5.664627601753093,-1.8869628460942345,-0.06243278969115268,-1.477598553193257,-2.3509675009949906,0.5112801155886542,,-0.07582567620391457,-1.6170852612542799,-2.6449479232707676,0.12226690858506647,-2.7182292656499656,,-1.216934576948139,1.5689212352871142,-0.5565474427763721,0.38689639955836375,,-3.953302135173269,-2.0749867695293935,-3.153951805196974,1.6461680923944912,-2.0963586784370145,-3.4246844427959138,,,2.641996887518798,0.7126969255365753,,-1.7263659852538376,3.1959999964704546,3.691397228694152,1.176487817247585,-1.7912887717971846,-1.3997104065166408,-1.0852611210307295,-1.1019782327024312,,-1.2324650953583642,-1.8714803206225097,-0.6938965189399318,-1.5806583532544276,0.22404412950775904,-1.5576243317673366,-1.9654922823400895,-2.2184389923185956,7.388235489992469,1.6587059261482677,1.5937831396049207,-0.3777371279360496,13.694662615526926,0.11766010428764821,7.88009473386748,-4.6091784509246185,-1.878390527068637,1.3626838578520286,1.1360953945195535,1.0674208564377738,-1.354711179491191,,-1.4652744826292268,8.595549756418517,6.665372950241566,0.26294020990756617,-1.4824191206804214,0.17230046628742735,-3.0758498953306113,3.9823849663134805,-1.465915772198466,-1.277464322383814,-1.2676094242197387,-2.998389275033488,-2.207942804585281,-1.6449398502285353,1.8991148023729973,,0.9600640011459332,-2.2476939377440734,-0.33209661134136065,-3.1356423653200456,-2.5071713207277155,1.6748297411892312,2005Q2
3,-1.9958820447590864,-1.1985416246648533,-2.648788516324614,,0.5301104364364434,-0.35968831538949864,,2.5929259594795315,3.728631031077084,-0.5014341446379799,-2.3024399995565084,1.2963363127888075,-0.5431884818365479,-0.9427842376655067,,0.08359336177760184,2.062352932212037,-1.838506506263415,4.361094943445753,-1.7385472053018136,-0.8007647693112673,-0.5056353341995077,-2.4098358875713792,-0.07577814303426628,,1.669598183737254,-2.248742055549073,-2.8449244425445586,-0.8328451051229229,-2.8794836407073037,,-0.8146721513480195,1.4952247404656007,-1.1105581216004308,0.16861510645604122,,-0.6766446156261733,-0.691582171909335,-2.998308048407837,1.6068862002186228,-2.0294432597637337,-2.966984247736833,,,1.476568890655804,2.120107191028488,,-1.167217823993849,3.6354161642047234,2.921101522472733,0.38739881511817575,-1.7450180002852962,-1.8566794600383183,-1.555079229943076,-0.22468692023025846,,-1.3225973961733244,-1.9232868029244075,0.2233432247098864,-1.7169295971060337,0.062185010510956804,-1.6401009746215154,-1.8877296216035642,9.662269894877523,1.0492227529299638,1.1205785635890977,0.4858450457984741,-0.47506806866915535,9.305909385150343,-0.10462308135418057,8.541454107785775,-3.920187136045435,-1.869830306934419,1.3953298216806225,1.1757895778778364,0.6586410366122006,-1.2236682694581327,,-1.7534847615849756,6.983054792970492,10.967760927125461,0.7854493095775201,0.2121883441299821,-0.7428656357423039,-2.9811652688793435,-3.0969474256180045,-1.8392630414040665,-1.5351839489577341,-1.533461621747296,-2.713641340911953,-1.9101037649399957,-1.066019091856703,2.0156086792229773,,0.6938923877389744,-1.6928331265591638,-0.48078232851198655,-3.489702174092788,-2.698220888593898,2.647895525750823,2005Q3
4,-2.196427279964346,-0.8258673636795255,-1.90705318819529,,0.024591419994874603,-0.27399617239708746,,2.5851056977258966,4.599254212373698,0.31312448562025386,-2.2112992992321883,0.9614152729963188,-0.8616138887091265,-1.0905057868174175,,-0.2487634454712252,2.0724982264934857,-1.8976865971266652,5.4949792025920425,-1.6801495232657897,-1.7479722878588457,-1.1996182915968343,-2.7623294643709495,-0.6071452958259935,,-0.42535474699471887,-2.0651021849847955,-3.149958294966705,-0.5822565367491106,-3.5561294302964486,,-1.3309433865763847,1.6292424816957671,-0.7555215206554382,-0.3038933013784904,,-0.8091602016786104,-1.268128991887849,-1.6497553359896888,1.3906400246698727,-2.3051958168947837,-3.6373330392732535,,,5.262876290354761,1.6402533380942037,,-0.9680502246117937,2.334154299863191,2.1197904531737635,-0.08501814307924037,-1.9717027256168982,-2.124246294207186,-1.9464699986910357,-1.3494856913103725,,-2.3300845759716666,-1.5971107715559123,-1.0218419960806842,-1.3331224971584366,-0.4943625055804311,-1.0930288652484488,-2.8593226639821334,-1.7073326964129012,2.0734923430828816,2.413331888703662,0.6650067911864087,-0.6729798272402585,7.532447784902,0.03644330253698798,9.737333897685637,-4.6418265664220355,-2.0727867237660655,3.8416978297724977,1.4723406919413753,0.947537370317872,-1.2997081731566063,,-2.0430426852303807,7.631124008108314,12.779870581969709,1.4476050233102111,-1.5768864145345702,0.40335071781670373,-3.1512963794050797,0.006546173555584595,-1.7167370744390675,-1.621502472338097,-1.907703336935706,-3.18471070340691,-1.1981271167127412,1.7655381596222954,2.303569235183829,,1.9338325605816453,-1.603954284193505,-0.5642112903098205,0.0843856779576812,-2.945955155935297,4.92838908248748,2005Q4
5,-2.093748944801092,-1.2920921534798848,-2.7659693882910386,,1.0934523119929316,-0.005066484984977082,,4.356919691104457,2.8350516063204907,-0.5052568997668268,-1.2244597682694072,1.2357673899024437,-0.6728981843391248,-1.1243071177430146,,-0.5795083389721449,1.8084101875242857,-2.250598057989609,4.52938097330627,-1.7671719883458068,-1.245397230796395,-0.600948930575135,-2.447954293360492,-0.4034489440396801,,0.4490040117716714,-1.875383371320936,-2.7872662287294565,-0.8573038140494702,-2.6071055919903374,,-1.3514501794947678,1.6855928936878657,-0.9549386523876764,0.1350901586477788,,-0.4951116086236202,-0.8596059994907987,-2.8782820130728224,1.5707624567178953,-2.509327002487559,-3.342857178884107,,,1.7260281402879452,1.6557341917247084,,-1.16064112253644,2.2390972851480457,2.2815472148603098,-0.0005339896846062453,-1.8731530614618936,-2.142458550596766,-2.5473163124817377,-0.7768645743430276,,-1.7522785751553716,-1.7163039482733766,-0.5774217802776748,-2.422520273324277,-0.26350792715378246,-1.0928649861613902,-2.6918257624591493,-1.7551579320631627,1.755311837592813,2.2217579353517105,1.09784105612873,-0.6431832335405403,9.583444754870172,-0.37164743454662535,7.197540911485927,-3.650583231506875,-1.913516432479687,1.9399330940500166,1.2951254159173264,0.5444804158331216,-1.6971655421117149,,-1.3559107992128523,7.742052187927651,16.25499894325224,1.1360459928697673,-2.271751147263455,-0.520078437374976,-2.1936859685806267,1.9730305308323948,-1.7947285048676354,-1.0039357605124948,-1.2433825476842109,-2.6918617002502923,-1.8583315238537443,-1.2599312660753998,1.7659602578120217,,0.9959612248192973,-1.270867188623753,-0.7449193136854009,2.1780861207405833,-2.4268730796689324,3.899251081617157,2006Q1
6,-1.8468665909813382,-0.8519086665522224,-2.589956009809484,,0.6982564104472568,0.6606470394807158,,5.266325092928163,3.631772875174766,-0.25998548420809303,-1.665411622923817,1.4614082322603745,-0.3235814693591862,-1.0295646042214714,,-0.6362531037243376,1.807664541586623,-2.1976506833137113,4.579285354240903,-1.2314722294560592,-0.2765262781883012,-0.33973200914729973,-2.040057148629434,0.12058425269710465,-8.826335494855718,-2.5013278287088627,-1.1898381624840741,-2.161827994732721,-0.055952678162197234,-2.3252329078079925,,-0.7765770918105543,1.4543650142508473,-1.2344907514601422,-2.075602415826916,,-0.031085070787592043,-0.8495060643574058,-1.9970266534639936,1.4750433370450855,-2.1286335739637186,-2.9249798165458385,,,2.2023724702772127,2.444127480098235,,-0.5774623229628781,2.122625945338006,1.5261749799877518,0.9087165146934135,-0.8319590963758366,-1.7754468794365286,-1.0934380107560733,-0.9209257759022156,,-1.6052244139689016,-1.4183483217124802,-0.5202936360120459,-2.1080680839780666,-0.11865532212051531,-0.8352550397634284,-2.274378686248835,-0.7202499902861601,2.5576843456157103,2.153530596720777,-0.7784766070046909,-0.41556667088964805,6.0760807746778225,0.5383731063767487,8.637467148703116,-3.049153264843942,-1.5528609314077026,2.5946777967729853,1.5073444166213126,0.7735879851889247,-1.2833326250165777,,-1.2471196822434925,8.45511883945282,14.911056429247889,0.8664665279121619,-2.091527289997858,0.10935175010721047,-4.1471643048184905,2.485596958495297,-1.1150096747430867,-1.2691944332311862,-1.3398336363918064,-2.3140004052180982,-1.6859771129094692,-0.8843225789370354,1.9627426412674978,,2.744673270680717,-1.4355050355019547,-0.8338586115699728,-2.677639093950993,-2.154507355339685,2.7090151706746495,2006Q2
7,-1.948916047688202,-0.8941784114581067,-2.9159322940265198,,0.4386164252694886,0.274800114157296,,5.5620453247015025,3.597535460514828,-0.7643030491161283,-1.5515712317386159,1.2767960310472977,-0.277603562199362,-1.0911440969372117,,-0.3102085095411402,-0.7881505457527858,-2.372780363131318,5.408025186075902,-1.2011298346590427,-0.9090213100114757,-1.3541112515031752,-2.2905999940626547,-0.5774308157705801,0.10747360748195556,-0.2587526593606845,-1.7827250133661035,-2.725596483420797,0.023262413153325792,-1.7424013371006741,,-0.7282345245141756,1.0970479673314681,-1.3750395979047925,-0.02893487916163351,,-0.1811247216024637,-0.9734396302917301,-2.4475392829232967,1.3324569006224312,-2.5832529457353557,-3.2793361612058916,,,2.505937725279478,2.521077903479814,,-0.7377835496225984,2.3039754460023936,1.3501688171420423,0.4791872489130855,-1.1553152698392983,-2.0896764365670393,-1.2976086752559408,-0.5556607626968624,,-2.446747708519995,-1.8768291307530953,1.169235148804172,-2.241296785848336,-0.3338088587996299,-2.988613770255559,-2.6063088679687114,-0.12298886427982691,1.4506556620242486,2.3864029624492247,-1.3880271341389903,-0.6821226800474649,7.305444727125451,-0.02314671096035182,6.374941167876623,-3.346920779099354,-1.8569395061329481,3.1921746359946246,1.6502933503602266,0.5186692185064139,-1.5197578588001397,,-1.6271217259338968,8.161089102044702,11.023494064172601,-1.338526910815303,-1.6358791766390177,-0.0700501298303645,-1.990228313466302,3.1442826276119407,-1.5078341104818112,-1.4484625162683353,-1.284151910399807,-2.5988874186920268,-1.4508372394782412,-1.2072654147760895,12.532530283018707,,-0.5506391027644832,-1.5507796573353139,-0.8281769423712484,-3.3122634543290355,-2.1986234525074004,2.0351198586975507,2006Q3
8,-1.7571400393555692,0.516767485453949,-2.0577284650106984,,0.03861346956563838,0.8365941257784237,,7.1567734531915566,3.019891317170848,0.11932130144419728,-1.367995888261349,1.1572709487144852,-0.013491386463559435,-1.0095929219980126,,-0.06630472800241351,-0.5694484436408388,-1.8627667224332773,3.3696380077638244,-1.0457603972040437,-1.3740307675459809,-1.5560725689425507,-1.7072732889080655,-0.9076921640722768,-1.9450041743838744,0.8214360790158785,-0.4364232100801852,-2.077887710842597,0.6055357565459374,-1.8730943152776058,,-0.5168476477548817,0.8064615298570244,-2.909868585230684,-0.4336183160907663,,-1.6161960636834176,-0.6851901739099789,-2.011658488266132,2.12732005623434,-1.793165817459669,-2.6634105755335504,,,3.8453413724175443,2.825283817348255,,-0.4005391290780168,1.6202378697910453,1.4872126362303915,0.290397873037748,-0.8513654430343476,-2.22713371943028,-1.1912804806397546,-0.8674445209594457,,-2.5351739953893526,-1.1613604303712524,-0.2655591841395314,-1.4689047664735662,-0.22552408667959722,-10.713384831042735,-1.8990758947412392,-1.4529673856503993,1.666732937841405,2.5902161287599337,-1.2115105750226185,-0.49008673423062665,5.261540789529999,0.45298891411207576,4.321482580829612,-2.5641021659443366,-1.4295073059723227,3.367187356529233,1.4717003467130185,0.6777998584070335,-0.8504444118717946,,-1.2112980293697218,6.949429509791805,16.93411749046731,1.1581211313260729,-1.827166035634971,-0.7750211732664513,-1.8194307911271648,3.5727600861548456,-0.9463811390638642,-1.2974739521251877,-0.8216579384187421,-1.9920660308419589,-1.1381128963460725,-0.8072501776676133,2.7424505289407275,,-0.24188655880855797,-0.11194961344118573,-0.4004682805270512,-1.531691458101921,-1.8000508793558878,0.9743081161553624,2006Q4
